total nodes,number tweets,number retweet,number replies,depth,freq,vrf,leader ,normal,total sentiment,co,centralty,diam,ecc,num sh path,num clique,num idp,max out,empty,engage max,num normal max,num leader max,lc,t freq,r freq,tpfr,t max,snt first,snt deep,snt ratio,score comm,local,snt sh path,wight clique,snt idp,real
392,293,77,22,4,17.06,77,21,56,0.2759,0.88,0.0,3,2.454545455,3,7,2,22,257,22,15,4.0,6487.045278,17.01812624,16.50601993,16.41279255,193.5416667,0.008688889,0.0241,0.318181818,4.2977,4,-0.4082,0.548642647,-0.1243,0
6,6,0,0,1,1.82,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,6,0,0,0,0.0,1.56281746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
1506,360,761,385,5,2.5,761,207,554,-48.6068,0.87,-0.86,4,3.345454545,4,76,3,240,282,310,96,41.0,1658.563056,2.502316044,1.089863968,25.0069442,136.9311111,-0.62909359,-19.6659,0.433766234,114.7149,57,-0.1668,-19.35532018,-0.6886,0
1813,1541,199,73,5,29.63,199,75,124,5.7303,0.88,0.42,4,2.917808219,4,16,4,119,1471,124,61,35.0,50154.38472,29.61742772,27.64653038,485.0166757,47396.34944,0.080011429,-1.345,0.219178082,15.3031,6,0.0702,3.418123514,0.0117,1
2,2,0,0,1,9.14,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0.0,6.093055556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
196,116,50,30,5,9.63,50,23,27,0.0183,0.86,0.56,3,2.633333333,3,6,2,29,103,29,10,17.0,286.5197222,9.581558094,1.453649182,1.709561404,0.548055556,0.088461538,-1.1498,0.366666667,8.2612,4,-0.1589,-0.155605634,0.0705,0
419,35,322,62,5,20.55,322,130,192,19.5361,0.86,0.88,5,3.435483871,5,14,3,111,25,112,52,45.0,1010.115278,16.10080886,2.37976455,50.98700231,10.19472222,1.61636,8.7883,0.112903226,17.8934,3,0.4802,9.395178221,0.097,0
4837,763,2112,1962,5,4.23,2112,628,1484,-284.3505,0.87,-0.79,4,2.933231397,4,213,3,297,608,554,145,93.0,16057.39361,4.228873042,3.318905884,51.13273349,10101.63806,-1.607787097,-1.3429,0.458205912,494.8485,268,-0.3715,-107.4812642,-0.5557,0
21,16,3,2,3,241.11,3,2,1,0.0583,0.0,0.0,1,1.0,1,1,1,2,13,3,0,1.0,5057.896111,229.8991288,229.7600631,3.949277778,5057.780833,0.0,0.0583,0.0,0.0,1,0.0583,0.0583,0.0,0
3051,1016,1473,562,5,7.03,1473,488,985,10.4537,0.84,0.46,4,3.115658363,4,107,3,253,784,376,103,44.0,21445.67806,7.025289792,7.016976118,20.44920413,16827.16111,0.027257759,2.1303,0.362989324,148.4853,103,0.0035,11.1458897,-0.6523,1
2205,976,945,284,5,7.69,945,316,629,-4.7776,0.86,0.34,4,2.915492958,4,55,3,130,842,139,79,12.0,16929.99889,7.68682671,7.674435378,5.913677721,1662.389722,-0.024811194,2.5843,0.383802817,59.2303,39,-0.1517,-1.697890719,-0.1199,1
138,75,62,1,2,8.2,62,15,47,-0.25,0.0,0.0,0,0.0,0,1,1,22,55,22,19,3.0,91.99111111,8.136946443,0.661780576,0.810877425,82.08166667,-0.0125,0.0,1.0,0.0,0,-0.25,-0.25,-0.25,1
7,7,0,0,1,1342.88,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,7,0,0,0,0.0,1175.019792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
186,5,139,42,5,21.7,139,55,84,-0.6469,0.86,0.0,5,3.833333333,5,9,3,119,2,179,84,53.0,4036.278333,18.218776,21.58423351,21.38023634,3406.911111,-0.991166667,-0.6469,0.380952381,12.733,4,0.3968,-0.355218018,-0.3175,1
144,123,7,14,3,71.51,7,2,5,0.4079,0.96,0.78,0,0.0,3,3,10,118,10,2,0,10293.10417,70.98554215,70.93264176,0.331311728,7.636111111,-0.08672,0.8415,0.214285714,0.0,0.0,0,0.79493125,0.3309,-0.4115,1
2,2,0,0,1,2171.19,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0.0,1447.460556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
84,79,3,2,2,56.14,3,3,0,0.2263,0.0,0.0,1,1.0,1,1,1,1,74,1,0,1.0,249.7858333,55.47577778,2.61854902,6.984907407,26.75194444,0.04526,0.0,0.0,0.0,1,0.2263,0.2263,0.2263,0
31,9,13,9,5,20.55,13,2,11,-0.2565,0.0,0.0,0,0.0,3,2,10,5,10,8,2,85.5075,19.90237847,2.619878472,0.414351852,84.565,0.3247,-0.4863,0.333333333,0.0,0.0,0,0.835738462,-0.1154,-0.1154,0
7,3,4,0,2,598.49,4,1,3,0.0,0.0,0.0,0,0.0,0,0,4,2,4,3,1,4189.398056,523.6344444,0.038229167,0.183680556,4189.075556,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
10,4,1,5,5,4064.37,1,1,0,-1.8539,0.0,0.0,2,1.6,2,2,1,1,3,6,0,1.0,40640.1,3694.851162,0.0,-3.262777778,40643.36278,-0.5423,-1.8539,0.8,0.0,2,-0.9097,-1.338757143,-0.5423,1
5,5,0,0,1,14778.64,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,5,0,0,0,0.0,12315.53167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
5988,2554,2535,899,5,2.61,2535,859,1676,-50.0697,0.87,-0.66,4,2.96996663,4,110,3,166,2102,214,90,29.0,15006.79139,2.608402256,2.505628884,6.392134336,12066.04639,-0.124080752,0.9301,0.378197998,226.864,129,-0.0224,-17.70484827,-0.2778,1
123,25,74,24,3,8.73,74,20,54,-4.5256,0.84,-0.36,4,2.708333333,4,6,3,67,20,68,38,13.0,1067.418333,8.664435484,8.531335125,8.787480159,44.17388889,-1.119,-0.203,0.625,4.5485,4,-0.935,-2.319242105,-1.0807,0
69,53,12,4,2,25.98,12,3,9,-0.1144,0.0,0.0,0,0.0,3,3,15,51,15,8,3,571.8736111,25.60544841,6.460107143,5.597725694,558.4477778,-0.0572,0.0,0.5,0.0,0.0,0,-0.0378,-0.1144,-0.1144,0
464,282,155,27,3,25.47,155,66,89,3.3904,0.85,0.0,4,2.814814815,4,9,3,52,238,52,20,19.0,5818.122778,25.41530705,12.51141219,15.70250156,2537.503333,0.071372727,0.5232,0.259259259,5.3715,4,0.0288,1.607464211,0.1475,0
1,1,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
6,6,0,0,1,10984.78,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,6,0,0,0,0.0,9415.525714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
206,129,54,23,5,33.43,54,19,35,1.8482,0.85,0.7,4,2.826086957,4,7,3,51,121,60,26,12.0,220.6036111,33.26834407,1.065587762,0.369790765,0.466388889,0.049525,2.2886,0.304347826,6.0028,3,0.2744,0.548122034,0.4043,0
37,16,21,0,2,2.52,21,7,14,0.0,0.0,0.0,0,0.0,0,0,18,13,18,12,6,86.80833333,2.456644737,2.284298246,9.400978836,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
104,40,37,27,4,86.61,37,13,24,-2.09,0.91,-0.86,4,3.148148148,4,4,3,35,32,41,18,8.0,93.43333333,17.38938624,0.780126984,4.620458554,25.25361111,-0.272975,-0.5307,0.407407407,8.0358,1,-0.1643,-1.452031707,0.1132,0
995,305,506,184,5,3.89,506,143,363,-0.9184,0.84,0.0,4,3.076086957,4,40,3,176,249,254,113,33.0,3869.798889,0.234041722,3.885122992,13.78117994,2.860555556,-0.099125,3.2129,0.375,50.6906,31,-0.0224,1.418753803,0.1427,0
83,47,28,8,2,54.21,28,8,20,-1.3805,0.0,0.0,0,0.0,4,3,27,43,27,13,8,1096.676944,53.5626422,12.79170304,33.2748071,1031.252222,-0.345125,-0.2355,0.5,0.0,0.0,0,-0.905041667,-0.2355,-0.2355,0
29,15,7,7,5,2730.68,7,5,2,2.2628,0.0,0.0,2,1.857142857,2,2,2,4,11,4,1,3.0,78878.42667,2639.661981,1742.540741,33.30536325,26602.14389,0.24805,1.8413,0.0,0.0,1,1.0682,1.34215,0.6467,1
2532,581,1640,311,5,36.42,1640,568,1072,29.3214,0.86,-0.3,4,3.118971061,4,52,3,149,464,169,70,14.0,91405.62861,36.40113414,29.50517064,41.62438052,89811.26722,0.266083761,7.9594,0.292604502,88.6211,42,0.0056,11.16625466,-0.091,1
412,66,206,140,5,108.82,206,63,143,6.29,0.85,0.0,4,2.971428571,4,39,4,105,41,131,80,35.0,44008.54194,108.5539642,67.06051184,6.808712781,36807.10639,0.095472,-2.6543,0.314285714,29.7165,17,0.0559,3.370896825,0.4774,1
5,5,0,0,1,22.72,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,5,0,0,0,0.0,18.9312963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
399,222,135,42,3,3.92,135,51,84,-2.0535,0.85,0.0,4,3.238095238,4,10,3,27,190,27,17,8.0,502.0622222,3.906563889,1.254998611,3.702639683,448.8627778,-0.10033125,0.6908,0.428571429,13.2007,6,-0.065,-1.232456738,0.6279,0
2,2,0,0,1,1.96,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0.0,1.303981481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
952,537,318,97,5,14.7,318,117,201,-4.6551,0.88,-0.57,4,2.886597938,4,19,3,105,443,109,50,41.0,2350.758611,14.68740964,2.466601667,28.77011747,8.569444444,-0.056680851,-2.6731,0.340206186,23.4472,12,-0.2488,-0.289237895,-0.1708,0
185,151,30,4,2,25.52,30,16,14,2.2999,0.0,0.0,0,0.0,2,2,4,131,4,2,2,629.6347222,25.38316906,3.299257766,3.212428315,559.8708333,0.114995,0.0,0.0,0.0,0.0,0,1.724925,0.8306,0.8217,0
17,17,0,0,1,4815.62,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,17,0,0,0,0.0,4548.088318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
200,105,85,10,2,3.75,85,42,43,-0.6567,0.0,0.0,3,2.5,3,3,2,16,84,16,7,9.0,217.8458333,3.729133499,1.083073521,4.433619883,30.73833333,-0.031271429,0.7955,0.4,0.0,1,0.7006,-0.693893333,0.3188,0
252,216,33,3,3,175.52,33,16,17,0.8377,0.0,0.0,0,0.0,2,2,8,200,8,3,5,44232.06861,153.3913735,145.0116535,747.1881481,19670.63972,0.01255,1.2195,0.333333333,0.0,0.0,0,0.685733333,0.2008,0.2551,1
870,265,507,98,5,27.54,507,189,318,-0.7138,0.89,0.0,4,2.928571429,4,13,3,114,230,133,72,28.0,22949.01667,27.50935451,26.34786102,213.9500441,18849.14694,-0.116491429,2.2594,0.306122449,25.8726,10,-0.0796,-1.155717967,0.123,0
